stop_id, stop_code, stop_name, stop_desc, stop_lon, stop_lat, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
"147", "4032", "Av  Maruípe", "Em frente ao muro do Centro de Pesquisa da UFES", "-20.2968555068252", "-40.3159407926257", , , 0, , ,
"601", "4033", "Av  Maruípe", "Em frente a praça Eucalipto n°1357", "-20.2968890242407", "-40.3170592262062", , , 0, , ,
"216", "4034", "Av  Maruípe", "em frente ao Hospital Santa Rita, defronte ao Banestes", "-20.2973677204921", "-40.3184657652784", , , 0, , ,
"611", "4035", "Av  Maruípe", "Em frente ao nº 1015", "-20.2981723125891", "-40.3199064816168", , , 0, , ,
"613", "4036", "Av  Maruípe", "Em frente ao nº 777 / bar do bill", "-20.2997202881075", "-40.320949206709", , , 0, , ,
"219", "4037", "Av  Maruípe", "Em frente ao nº 790", "-20.299757479678", "-40.3207605479609", , , 0, , ,
"612", "4038", "Rua José Cassiano Dos Santos", "em frente ao la gafferu", "-20.3021907391871", "-40.3224962332428", , , 0, , ,
"615", "4039", "Rua José Cassiano Dos Santos", "Em frente n°351 - Loja Polipeças", "-20.3029820232521", "-40.3227445799794", , , 0, , ,
"609", "4040", "Rua José Cassiano Dos Santos", "Em frente ao n°131 / próx nº 184 / defronte ao anchieta social clube", "-20.3047519423203", "-40.3234428290367", , , 0, , ,
"218", "4041", "Av  Paulino Muller", "em frente ao Museu Solar Monjardim", "-20.3064780283392", "-40.3218017699818", , , 0, , ,
"836", "4042", "Rod Serafim Derenzi", "Pedreira, em frente para Usina de Lixo.", "-20.2788556427501", "-40.3177753372736", , , 0, , ,
"842", "4043", "Rod Serafim Derenzi", "De Fronte ao Nº 10126", "-20.2857516711859", "-40.3138958110681", , , 0, , ,
"844", "4044", "Rod Serafim Derenzi", "Na praça do ponto final L-171", "-20.2863077252995", "-40.3137630828851", , , 0, , ,
"838", "4045", "Rod Serafim Derenzi", "Em frente a entrada do Parque Municipal Barreiros", "-20.2888309289798", "-40.3141607575968", , , 0, , ,
"773", "4046", "Rod Serafim Derenzi", "Calçada do Parque Municipal Barreiros", "-20.288971103803", "-40.3140147651358", , , 0, , ,
"790", "4047", "Rod Serafim Derenzi", "Em frente ao nº 10620 - Baia do Parque Municipal Barreiros.", "-20.2900287942674", "-40.3137095386782", , , 0, , ,
"87", "4048", "Rod Serafim Derenzi", "Ao lado da rua Manoel Marques", "-20.2904948760701", "-40.3137492939205", , , 0, , ,
"89", "4049", "Rod Serafim Derenzi", "PROX A SEDE DA BANDA DE CONGO AMORES DA LUA", "-20.2921727862195", "-40.3121130425481", , , 0, , ,
"791", "4050", "Rod Serafim Derenzi", "Próximo ao nº 11100 - Em frente a rua Alarico de Azevedo.", "-20.2920320155672", "-40.3121627326261", , , 0, , ,
"792", "4051", "Rua Oswaldo Aranha", "Em frente ao nº 11151 - Clínica Cipa", "-20.2920960242114", "-40.3107590523086", , , 0, , ,
"246", "4052", "Rua Emílio Ferreira Da Silva", "Defronte ao Parque Mangue Seco.", "-20.2859303497083", "-40.306942470854", , , 0, , ,
"793", "4053", "Rua Roberto Silveira", "De frontes a Assembléia de Deus nº 69", "-20.2923987251191", "-40.3094113267536", , , 0, , ,
"120", "4054", "Rua Tenente Setubal", "Próx. ao nº 246", "-20.3021296191501", "-40.306664814923", , , 0, , ,
"768", "4055", "Av  Maruípe", "Em frente ao muro do Campo do Caxias", "-20.2919585321695", "-40.3061016759808", , , 0, , ,
"217", "4056", "Av  Marechal Campos", "Em frente ao Hospital Santa Rita/ hemocentro", "-20.2980512197711", "-40.3170115757633", , , 0, , ,
"149", "4057", "Av  Marechal Campos", "Próx. ao nº 1490", "-20.2996781470425", "-40.3160170338568", , , 0, , ,
"240", "4058", "Av  Marechal Campos", "Defronte a Newlamps n 1378", "-20.3004816441143", "-40.3158153494684", , , 0, , ,
"148", "4059", "Av  Marechal Campos", "Residencia n°936", "-20.3022671484138", "-40.3148317242909", , , 0, , ,
"123", "4060", "Rua Tenente Setubal", "Residência n°212.", "-20.3014664762539", "-40.3067875063127", , , 0, , ,
"124", "4061", "Rua Tenente Setubal", "Ao lado da residência n°215.", "-20.301544709935", "-40.3067894937312", , , 0, , ,
"802", "4062", "Rua José Machado", "Em frente a residência n°58", "-20.2950201934373", "-40.3224630399967", , , 0, , ,
"125", "4063", "Rua Vitor Finamore", "Em frente ao n°413", "-20.300805948727", "-40.3063577980539", , , 0, , ,
"431", "4064", "Rua Vitor Finamore", "Em frente a Escadaria Allan Kardec", "-20.3009055292275", "-40.3061772689164", , , 0, , ,
"432", "4065", "Rua Daniel Abreu Machado", "Esquina com a rua José Cândido Detoni", "-20.3007411972829", "-40.3051893623447", , , 0, , ,
"433", "4066", "Rua Daniel Abreu Machado", "Em frente ao Centro Municipal de Educação Infantil Rubens Duarte Albuquerque", "-20.3006303101717", "-40.3053318459326", , , 0, , ,
"434", "4067", "Rua Daniel Abreu Machado", "Ao lado da Escadaria Santa Júlia", "-20.2992253435802", "-40.3062661536445", , , 0, , ,
"435", "4068", "Rua Daniel Abreu Machado", "Ao lado da Escola Otto Ewald Júnior / Em frente a escadaria José Francisco.", "-20.2993330300939", "-40.3062899242763", , , 0, , ,
"442", "4069", "Av  Robert Kennedy", "Defronte ao n°583", "-20.2982848014564", "-40.3068222959682", , , 0, , ,
"441", "4070", "Av  Robert Kennedy", "Em frente a residência n°6284", "-20.2983713453151", "-40.3067809448584", , , 0, , ,
"440", "4071", "Av  Robert Kennedy", "Esquina com o beco Andrelino Lucas dos Santos", "-20.2985468888151", "-40.305256378245", , , 0, , ,
"444", "4072", "Rua Daniel Abreu Machado", "Em frente a residência nº 371", "-20.297499730715", "-40.3068864869028", , , 0, , ,
"443", "4073", "Rua Daniel Abreu Machado", "Em frente ao nº 376", "-20.2975482065647", "-40.306945067555", , , 0, , ,
"446", "4074", "Rua Daniel Abreu Machado", "Em frente a Reformadora de Estofado Oliveira / Essquina coma Rua das Palmeiras", "-20.2963410220074", "-40.3072776925028", , , 0, , ,
"447", "4075", "Av  Robert Kennedy", "Próx. ao nº 361", "-20.2981666055725", "-40.3087673331557", , , 0, , ,
"436", "4076", "Av  Robert Kennedy", "Defronte ao n°379", "-20.2980770290239", "-40.3084964800236", , , 0, , ,
"437", "4077", "Av  Robert Kennedy", "Em frente ao n°379", "-20.2980335802404", "-40.3085280989419", , , 0, , ,
"451", "4078", "Av  Robert Kennedy", "Em frente ao nº 161 - Dulce Modas", "-20.2968185439251", "-40.309708518402", , , 0, , ,
"438", "4079", "Rua Das Palmeiras", "Em frente ao Sandubão Lanches", "-20.2965600234626", "-40.3095738243892", , , 0, , ,
"664", "4080", "Av  Professor Hermínio Blackman", "Praça Presidente Vargas", "-20.2985702957409", "-40.3104484941496", , , 0, , ,
"665", "4081", "Av  Professor Hermínio Blackman", "Em frente ao nº 756. Esquina com a rua Otílio João Fernandes.", "-20.2986319068355", "-40.310702500389", , , 0, , ,
"666", "4082", "Av  Professor Hermínio Blackman", "Ao lado do n°691 / Olaria de Deus", "-20.2988213365431", "-40.3119239290314", , , 0, , ,
"445", "4083", "Rua Daniel Abreu Machado", "Em frente ao nº 250", "-20.2963990332508", "-40.307318800193", , , 0, , ,
"122", "4084", "Rua Vitor Finamore", "Em frente a Escadaria.", "-20.3001568393966", "-40.3073404592493", , , 0, , ,
"121", "4085", "Rua Vitor Finamore", "Em frente ao bar sem n°", "-20.2999841147604", "-40.3074989692318", , , 0, , ,
"449", "4086", "Rua Rosemiro Telles De Sá", "Esquina com a rua Raymundo Custódio Rodrigues", "-20.2991196566079", "-40.3080964338538", , , 0, , ,
"668", "4087", "Av  Robert Kennedy", "Beco João Correa Lima", "-20.2982658578509", "-40.3088340019997", , , 0, , ,
"667", "4088", "Av  Professor Hermínio Blackman", "Esquina com a rua Areobaldo Bandeira", "-20.2990539009825", "-40.3120123783653", , , 0, , ,
"139", "4089", "Av  Professor Hermínio Blackman", "Em frente a escadaria Artur Coelho de Oliveira", "-20.3003508086242", "-40.3127987959839", , , 0, , ,
"140", "4090", "Av  Professor Hermínio Blackman", "Ao lado do n°426", "-20.3005080800333", "-40.3127677923336", , , 0, , ,
"670", "4091", "Av  Professor Hermínio Blackman", "Em frente ao n°1984", "-20.2996625056188", "-40.3081972605367", , , 0, , ,
"669", "4092", "Rua Joaquim Franco Netto", "Em frente ao nº 28 / Eletrônica Santos", "-20.2991764655022", "-40.3084640582752", , , 0, , ,
"616", "4093", "Rua Marechal Hermes", "Esquina com a rua Francisco de Alvarenga Rabelo.", "-20.2945848783701", "-40.3177489894212", , , 0, , ,
"614", "4094", "Rua Marechal Floriano", "Esquina com a rua Marechal Hermes.", "-20.2952405900859", "-40.3196509759152", , , 0, , ,
"837", "4095", "Rua Leopoldo Nunes Do Amaral Pereira", "Em frente a Igreja Batista", "-20.2880904492483", "-40.3120410644606", , , 0, , ,
"770", "4096", "Rua Leopoldo Nunes Do Amaral Pereira", "Defronte para a rua Orlinda da Rocha Nunes", "-20.2882509245638", "-40.3120551217156", , , 0, , ,
"840", "4097", "Rua Leopoldo Nunes Do Amaral Pereira", "Em frente ao nº435", "-20.2866763124852", "-40.3121202433579", , , 0, , ,
"839", "4098", "Rua Leopoldo Nunes Do Amaral Pereira", "Em frente ao n°435", "-20.2868744092557", "-40.3120726170633", , , 0, , ,
"841", "4099", "Rua Leopoldo Nunes Do Amaral Pereira", "Em frente ao n°77", "-20.2856283965854", "-40.313375220722", , , 0, , ,
"845", "4100", "Rua Leopoldo Nunes Do Amaral Pereira", "Defronte para a rua Elvira Maria", "-20.2856399699527", "-40.3132655861849", , , 0, , ,
"602", "4101", "Rua Marechal Floriano", "Em frente a residência nº 118", "-20.2967840926229", "-40.3196387767729", , , 0, , ,
"843", "4102", "Rua Attílio Sperandio", "Em frente ao n°40", "-20.2860997974877", "-40.3143008680749", , , 0, , ,
"145", "4103", "Rua Allan Kardec", "Em frente ao n°11.", "-20.3024907554092", "-40.3143480277736", , , 0, , ,
"144", "4104", "Av  Professor Hermínio Blackman", "Em frente ao nº 52", "-20.3009976615041", "-40.3143365697218", , , 0, , ,
"143", "4105", "Av  Professor Hermínio Blackman", "Em frente ao nº 65", "-20.3009106468284", "-40.3142876195825", , , 0, , ,
"142", "4106", "Av  Professor Hermínio Blackman", "Em frente a escadaria. Defornte ao n°233", "-20.3021386617449", "-40.3130238609733", , , 0, , ,
"141", "4107", "Av  Professor Hermínio Blackman", "Em frente ao nº 233", "-20.3020346938181", "-40.3129802650029", , , 0, , ,
"663", "4108", "Rua Engenheiro Rubens Bley", "Em frente ao nº 351", "-20.2974744148825", "-40.311001587197", , , 0, , ,
"662", "4109", "Rua Engenheiro Rubens Bley", "Em frente ao nº 334", "-20.2974534522008", "-40.311086349521", , , 0, , ,
"450", "4110", "Rua Engenheiro Rubens Bley", "Em frente ao nº 107", "-20.2950805958558", "-40.3109817532015", , , 0, , ,
"673", "4111", "Rua Engenheiro Rubens Bley", "Em frente a portão lateral do Horto de Maruípe / Escola Afrodízio Carvalho Silva", "-20.2950423751642", "-40.311093324933", , , 0, , ,
"608", "4112", "Av  Coronel José Martins De Figueiredo", "Em frente ao n°05", "-20.300948683529", "-40.3225924523351", , , 0, , ,
"807", "4113", "Av  Coronel José Martins De Figueiredo", "Em frente ao Ed. Pedra dos Olhos nº 2149", "-20.2999635771022", "-40.3229278801168", , , 0, , ,
"610", "4114", "Av  Coronel José Martins De Figueiredo", "De frente para Kiabai", "-20.2986381010167", "-40.3236472063784", , , 0, , ,
"808", "4115", "Av  Coronel José Martins De Figueiredo", "Em frente ao condomínio PR Alfredo Chaves I", "-20.2984971740048", "-40.3239048583364", , , 0, , ,
"600", "4116", "Av  Coronel José Martins De Figueiredo", "Em frente a Igreja do Evangelho Quadrangular", "-20.2975545972773", "-40.3232228463542", , , 0, , ,
"812", "4117", "Av  Coronel José Martins De Figueiredo", "Ao lado do Recreio dos Olhos", "-20.2974255287727", "-40.3232875175729", , , 0, , ,
"813", "4118", "Av  Coronel José Martins De Figueiredo", "Em frente ao n°775", "-20.2957796894767", "-40.3218341485977", , , 0, , ,
"814", "4119", "Av  Coronel José Martins De Figueiredo", "Ao lado do Caldeirão do Valdir", "-20.2954552893532", "-40.3209791781235", , , 0, , ,
"811", "4120", "Av  Coronel José Martins De Figueiredo", "Em frente ao n°990", "-20.2946964448127", "-40.3199821224436", , , 0, , ,
"810", "4121", "Av  Coronel José Martins De Figueiredo", "Em frente ao armarinho Marroge, n°965", "-20.2947259378636", "-40.3202463194815", , , 0, , ,
"603", "4122", "Av  Coronel José Martins De Figueiredo", "Em frente ao nº 1100, World Vídeo Locadora", "-20.2942216224856", "-40.3186864577065", , , 0, , ,
"604", "4123", "Av  Coronel José Martins De Figueiredo", "Em frente ao n°1290", "-20.2938715546117", "-40.3179385039245", , , 0, , ,
"605", "4124", "Av  Adolpho Cassoli", "Em frente ao n°385", "-20.2942676622219", "-40.3162999285901", , , 0, , ,
"606", "4125", "Rua Antônio Santos", "Em frente ao bar nº 13", "-20.2943435148361", "-40.3173631716728", , , 0, , ,
"809", "4126", "Av  Manoel Marques", "Defronte ao nº 758", "-20.2928443604026", "-40.3204598875126", , , 0, , ,
"81", "4127", "Av  Manoel Marques", "Defronte ao n°400", "-20.291904477557", "-40.3180677909711", , , 0, , ,
"82", "4128", "Av  Manoel Marques", "Esquina com a rua da Independência", "-20.29180163899", "-40.3180183442827", , , 0, , ,
"1003", "4129", "Av  Manoel Marques", "Em frente a igreja Maranata", "-20.2913785106693", "-40.3167315821953", , , 0, , ,
"78", "4130", "Av  Manoel Marques", "Em frente a Padaria e Confeitaria Diplomata.", "-20.2915321884728", "-40.3167076967959", , , 0, , ,
"75", "4131", "Rua Emídio Costa De Santana", "Esquina com a rua Manoel Marques.", "-20.2912299392219", "-40.3168862744729", , , 0, , ,
"76", "4132", "Rua Emídio Costa De Santana", "Esquina com a rua Manoel Marques", "-20.2912397535383", "-40.316927944034", , , 0, , ,
"74", "4133", "Rua Emídio Costa De Santana", "Proximo a rua Avino P. do Nascimento.", "-20.2902341569572", "-40.3172622700095", , , 0, , ,
"832", "4134", "Rua Emídio Costa De Santana", "Em frente ao n°342", "-20.2896228815844", "-40.3172761208088", , , 0, , ,
"146", "4135", "Rua Waldyr Meireles", "Defronte ao n°116.", "-20.3047193264806", "-40.3131777996481", , , 0, , ,
"833", "4136", "Rua Sebastião Costa", "Ao lado do n°502", "-20.2889444969032", "-40.3159696136074", , , 0, , ,
"834", "4137", "Rua Luiz Gomes Tavares", "Entre os n° 100 e 112", "-20.2894272467562", "-40.3153666049939", , , 0, , ,
"835", "4138", "Rua Sebastião Costa", "Defronte para o n°325", "-20.2890356389067", "-40.3170052294383", , , 0, , ,
"83", "4139", "Rua José Motta Fraga", "Na pracinha. Esquina com a rua Manoel Marques.", "-20.2912810989309", "-40.3153038360481", , , 0, , ,
"84", "4140", "Rua José Motta Fraga", "Em frente ao nº 49", "-20.2914428152855", "-40.3152728928519", , , 0, , ,
"86", "4141", "Rua José Motta Fraga", "Em frente ao nº 172", "-20.2925327508235", "-40.3158916094533", , , 0, , ,
"85", "4142", "Rua José Motta Fraga", "Defronte ao nº 168", "-20.2924840859699", "-40.3157768367391", , , 0, , ,
"91", "4143", "Av  Adolpho Cassoli", "Em frente ao cemitério de Maruípe.", "-20.2940816036133", "-40.3162892216991", , , 0, , ,
"607", "4144", "Av  Adolpho Cassoli", "Em frente a Tia Penha Bar e Lanchonete", "-20.2951648212211", "-40.3160669717286", , , 0, , ,
"79", "4145", "Av  Adolpho Cassoli", "n° 192 / Defronte para Tia Penha bar e restaurante.", "-20.295080948632", "-40.3160003052758", , , 0, , ,
"233", "4146", "Rua São Marcos", "De fronte ao nº 14A. Ponto final linha 104.", "-20.3006466914676", "-40.3167277510441", , , 0, , ,
"234", "4147", "Rua São Marcos", "Defronte residência n°100", "-20.3014618781132", "-40.3166571991566", , , 0, , ,
"235", "4148", "Rua São Marcos", "Em frente a residencia n°110", "-20.3015366291249", "-40.316698146757", , , 0, , ,
"236", "4149", "Rua Doutor Gastão Pache De Faria", "Em frente ao Centro Comunitário", "-20.302250127389", "-40.317372484108", , , 0, , ,
"237", "4150", "Rua Balbina Dos Santos", "Defronte residencia n°90", "-20.3018953693361", "-40.3158387445649", , , 0, , ,
"238", "4151", "Rua Balbina Dos Santos", "Em frente a escadaria Alfredina de Oliveira Silva", "-20.3019984391758", "-40.3158406676848", , , 0, , ,
"239", "4152", "Rua Loureiro Nunes", "Ao lado da residência n55", "-20.3035137693803", "-40.3150176092575", , , 0, , ,
"786", "4153", "Rua Oswaldo Aranha", "Em frente ao nº 206 - Padaria Sandra", "-20.2906956806859", "-40.310004547405", , , 0, , ,
"787", "4154", "Rua Oswaldo Aranha", "Em frente ao nº 219", "-20.2907281531702", "-40.3101201673364", , , 0, , ,
"789", "4155", "Rua Ângelo Zardine", "Em frente ao nº 375", "-20.2889133514083", "-40.3091279031024", , , 0, , ,
"788", "4156", "Rua Ângelo Zardine", "Esquina com a Rua O. Rabelo", "-20.2888790661044", "-40.3089972638287", , , 0, , ,
"772", "4157", "Rua Ângelo Zardine", "Em frente ao nº 136", "-20.2907235320954", "-40.3083410955093", , , 0, , ,
"771", "4158", "Rua Ângelo Zardine", "Em frente ao nº 130", "-20.2907436194963", "-40.3084192091034", , , 0, , ,
"454", "4159", "Av  Robert Kennedy", "Defronte ao nº 12", "-20.2959212335844", "-40.3107953447041", , , 0, , ,
"672", "4160", "Av  Robert Kennedy", "Em frente ao n°12", "-20.2960003465621", "-40.3106991982396", , , 0, , ,
"804", "4161", "Rua José Machado", "Próxmo a esquina da rua Epifâneo Ribeiro.", "-20.2946218113637", "-40.3238105111842", , , 0, , ,
"805", "4162", "Rua Jácomo Forza", "Em frente a residência n°55", "-20.2940157164175", "-40.3242434037955", , , 0, , ,
"806", "4163", "Rua Jácomo Forza", "Defronte ao Parque Municipal de Tabuazeiro", "-20.293210136532", "-40.3233562384482", , , 0, , ,
"803", "4164", "Rua Santos Dumont", "Ao lado da casa nº 425", "-20.2947302249748", "-40.3220616627286", , , 0, , ,
"953", "4165", "Av  Leitão Da Silva", "Defronte ao Conselho Tutelar", "-20.2909186548112", "-40.3053663530272", , , 0, , ,
"955", "4166", "Av  Leitão Da Silva", "Em frente ao Conselho Tutelar.", "-20.2908859781479", "-40.3051468084318", , , 0, , ,
"1004", "4167", "Av  Marechal Campos", "Prox. ao nº 810", "-20.3032320547773", "-40.3144172952558", , , 0, , ,
"764", "5000", "Rua José Farias", "Medidas retiradas a aprti da mediatriz de abrigo tipo cogumelo até o poste mais próximo.", "-20.2916895560725", "-40.2998750483397", , , 0, , ,
"136", "5001", "Rua Doutor Guilherme Serrano", "Igreja Maranata", "-20.2929482326245", "-40.2979205405858", , , 0, , ,
"133", "5002", "Rua Doutor Guilherme Serrano", "Ed. Castanheiras", "-20.293118049345", "-40.297704547625", , , 0, , ,
"134", "5003", "Rua Vila Lobos", "próx. ao nº 07", "-20.294340866208", "-40.2962293013013", , , 0, , ,
"767", "5004", "Av  Maruípe", "Em frente a Podium FIAT", "-20.2912276969246", "-40.3032463603378", , , 0, , ,
"305", "5005", "Av  Américo Buaiz", "Praça dos Desejos. Próx. ao Centro Náutico Capixaba.", "-20.3056067233979", "-40.2919001480874", , , 0, , ,
"135", "5006", "Rua Desembargador João Manoel De Carvalho", "Ed. Martin n40", "-20.2945967660449", "-40.2952829150027", , , 0, , ,
"704", "5007", "Rua Affonso Cláudio", "Em frente ao Ed. Maison Classic n 301 / Ao lado da loja Regina Pagani.", "-20.2958632676482", "-40.2938853234614", , , 0, , ,
"678", "5008", "Rua Aleixo Netto", "Em frente ao Centro Comercial Chapot", "-20.298019715116", "-40.2945649644997", , , 0, , ,
"679", "5009", "Rua Aleixo Netto", "Escola Maria Horta", "-20.2976978144866", "-40.2941418547175", , , 0, , ,
"680", "5010", "Rua Aleixo Netto", "Edifício Areia Branca nº 871", "-20.2994703509905", "-40.2956101685891", , , 0, , ,
"681", "5011", "Rua Aleixo Netto", "Ed. Columbia n°387", "-20.2995228853911", "-40.2954506554524", , , 0, , ,
"682", "5012", "Rua Saúl De Navarro", "Em frente ao nº 85", "-20.3017726619385", "-40.2966094487963", , , 0, , ,
"683", "5013", "Rua Fortunato Ramos", "Em frente ao Colégio Nacional", "-20.3026458218257", "-40.2961118432622", , , 0, , ,
"684", "5014", "Rua Fortunato Ramos", "fundos do self-service cantinho mineiro n411", "-20.3033717043625", "-40.2968379790303", , , 0, , ,
"686", "5015", "Rua Eugênio Netto", "Em frente ao nº 297", "-20.3042706493572", "-40.2960159826419", , , 0, , ,
"685", "5016", "Rua Eugênio Netto", "Clínica Orthos", "-20.3041537315454", "-40.2959002173019", , , 0, , ,
"688", "5017", "Rua Eugênio Netto", "Ed. Piazza de San Pietro", "-20.305476818543", "-40.294139438117", , , 0, , ,
"687", "5018", "Rua Eugênio Netto", "Ao lado do nº 68", "-20.3055050454795", "-40.2937945356444", , , 0, , ,
"692", "5019", "Av  Desembargador Santos Neves", "Banco Santos Neves", "-20.3063443625788", "-40.294156195262", , , 0, , ,
"221", "5020", "Av  Desembargador Santos Neves", "Ed. Royal Light", "-20.3070415424037", "-40.2943594872453", , , 0, , ,
"690", "5021", "Av  Desembargador Santos Neves", "Em frente à Loja DIT", "-20.3076535635761", "-40.2951049110668", , , 0, , ,
"223", "5022", "Avn Desembargador Santos Neves", "Em frente a IOS nº 1006", "-20.308106210739", "-40.2951222794223", , , 0, , ,
"757", "5023", "Av  Cezar Hilal", "Ed. Marechal Rondon N°1405B", "-20.3105583078358", "-40.2979404745609", , , 0, , ,
"714", "5024", "Av  Cezar Hilal", "Praça Demócrito Filho", "-20.3109759460463", "-40.2990451386126", , , 0, , ,
"755", "5025", "Av  Cezar Hilal", "Em frente a SEDU", "-20.3109919782906", "-40.3008876350844", , , 0, , ,
"702", "5026", "Rua Aleixo Netto", "Bar Stilu's (Ceará)", "-20.3017170962407", "-40.2970121754562", , , 0, , ,
"220", "5027", "Av  Desembargador Santos Neves", "Ed. Michelini Plaza Residence", "-20.3054569253485", "-40.2932570370569", , , 0, , ,
"689", "5028", "Av  Nossa Senhora Da Penha", "Em frente a porta lateral do Sh. Boulevard.", "-20.3076239268303", "-40.2959273598882", , , 0, , ,
"754", "5029", "Av  Nossa Senhora Da Penha", "Em frente ao Unibanco nº339 - Próx. a Ladeira Mary Ubirajara.", "-20.3079675695188", "-40.2960368078623", , , 0, , ,
"693", "5030", "Av  Nossa Senhora Da Penha", "Praça do lado do Centro da Praia", "-20.3053206804717", "-40.2968805333156", , , 0, , ,
"750", "5031", "Av  Nossa Senhora Da Penha", "De fronte ao Banco do Brasil", "-20.3047236922409", "-40.2973544512093", , , 0, , ,
"676", "5032", "Av  Nossa Senhora Da Penha", "Em frente ao terreno vazio, proximo ao Clube Centenário", "-20.3024378295562", "-40.2980581266528", , , 0, , ,
"753", "5033", "Av  Nossa Senhora Da Penha", "Pracinha próxima ao Supermercado Epa.", "-20.3026400063966", "-40.298212745216", , , 0, , ,
"751", "5034", "Av  Rio Branco", "Em frente ao nº 676", "-20.302342247512", "-40.2993297807327", , , 0, , ,
"752", "5035", "Av  Rio Branco", "nº 676", "-20.3024112590899", "-40.299113673614", , , 0, , ,
"745", "5036", "Av  Rio Branco", "Em frente ao Bar Kabeco's", "-20.3044615234297", "-40.3005775808855", , , 0, , ,
"744", "5037", "Av  Rio Branco", "Em frente ao nº 351", "-20.3046488957878", "-40.3009636688154", , , 0, , ,
"758", "5038", "Av  Rio Branco", "Boliche Top Strike", "-20.3058190901993", "-40.301564256561", , , 0, , ,
"759", "5039", "Av  Rio Branco", "Residencial Santa Lúcia n°169", "-20.3061150433014", "-40.3020358174101", , , 0, , ,
"760", "5040", "Av  Leitão Da Silva", "Fundos supermercado Carone", "-20.3063139131554", "-40.3029217486283", , , 0, , ,
"769", "5041", "Rua Das Palmeiras", "Centro Comercial. Esquina com a Rua Pedro Pereira Fonseca.", "-20.2947967577265", "-40.3024210711866", , , 0, , ,
"756", "5042", "Av  Leitão Da Silva", "Em frente a Bosch / Dermaq n°1272", "-20.3037040901968", "-40.3032939736493", , , 0, , ,
"748", "5043", "Av  Leitão Da Silva", "Estacionamento Eletromil", "-20.3021135152835", "-40.3035313530056", , , 0, , ,
"749", "5044", "Av  Leitão Da Silva", "Em frente a Contauto Ford", "-20.2993094735779", "-40.3039265757326", , , 0, , ,
"741", "5045", "Av  Leitão Da Silva", "Loja SEG- Segurança Eletronica / n°1926", "-20.2971099001076", "-40.3042490716089", , , 0, , ,
"742", "5046", "Av  Leitão Da Silva", "CBPMES / n°2140", "-20.2937120050808", "-40.3047360843936", , , 0, , ,
"761", "5047", "Av  Leitão Da Silva", "Em frente muro dos correios.", "-20.291870013953", "-40.3050133526344", , , 0, , ,
"703", "5048", "Rua Doutor Eurico De Aguiar", "Lateral do Shopping Boulevard", "-20.3076371038639", "-40.2955571021846", , , 0, , ,
"763", "5049", "Av  Nossa Senhora Da Penha", "Em frente da Mitsubishi Motors Sendai", "-20.2887269506085", "-40.3038970061376", , , 0, , ,
"766", "5051", "Av  Nossa Senhora Da Penha", "Em frente a Radio Esp. Santo", "-20.2930532133821", "-40.3021425589592", , , 0, , ,
"743", "5052", "Av  Nossa Senhora Da Penha", "Ao lado da loja Colcholândia. / defronte ao nº1830", "-20.2953648527187", "-40.3011890627164", , , 0, , ,
"138", "5053", "Av  Nossa Senhora Da Penha", "Em frente a Sede da Petrobrás", "-20.2961463152032", "-40.3005984945551", , , 0, , ,
"746", "5054", "Av  Nossa Senhora Da Penha", "Ao lado do Ed. Corporate Center - Estacionamento da VIPLAST", "-20.2981850185827", "-40.3000506669234", , , 0, , ,
"137", "5055", "Av  Nossa Senhora Da Penha", "Em frente ao nº1388 - PHS", "-20.2989498302248", "-40.2994725606162", , , 0, , ,
"314", "5056", "Av  Américo Buaiz", "Em frente a loja America - Em frente a Rua Cassiano Antônio Moraes. (praça dos desejos)", "-20.306821093064", "-40.2920326110229", , , 0, , ,
"321", "5057", "Av  Américo Buaiz", "Próximo a Praça da Ciência.(curva da jurema)", "-20.3081249471033", "-40.2912524819003", , , 0, , ,
"320", "5058", "Av  Américo Buaiz", "Em frente a rua sem saída Sérgio Mendonça Furtado.(curva da jurema)", "-20.3088716290108", "-40.2911268120856", , , 0, , ,
"306", "5059", "Av  Américo Buaiz", "Em frente a Assembléia Legislativa", "-20.3122999883872", "-40.2896010099956", , , 0, , ,
"307", "5060", "Av  Américo Buaiz", "Em frente ao Shopping Vitória.", "-20.3122339855749", "-40.2891187333014", , , 0, , ,
"309", "5061", "Av  Nossa Senhora Dos Navegantes", "De fronte a Rua Leocádia Pedra dos Santos", "-20.3152714047276", "-40.2918342440345", , , 0, , ,
"310", "5062", "Rua Florentino Faller", "Próx. a esquina coma Rua Leocádia Pedra dos Santos.", "-20.3151916970599", "-40.2913784786091", , , 0, , ,
"317", "5063", "Av  Nossa Senhora Dos Navegantes", "Em frente à Praça do Papa.", "-20.3163142639666", "-40.2945833032002", , , 0, , ,
"316", "5064", "Av  Nossa Senhora Dos Navegantes", "Em frente ao Palácio do Café n° 675, próx. a esq. Com a Rua Clóvis Machado", "-20.3160353287795", "-40.2955278294635", , , 0, , ,
"311", "5065", "Av  Nossa Senhora Dos Navegantes", "Ao lado da Rua João Batista Parra / Defronte ao Horto Mercado", "-20.3162497216723", "-40.2992461269336", , , 0, , ,
"312", "5066", "Av  Nossa Senhora Dos Navegantes", "Em frente ao Hortomercado.", "-20.3165223576073", "-40.2984359997717", , , 0, , ,
